Date,Actual_Price,Signal,Shares_Held,Cash,Portfolio_Value,Daily_Return,Cumulative_Return
2025-06-25,603.3196411132812,BUY,166.0,541.7941677901199,100692.85459259481,1094.380329202264,0.6928545925948129
2025-06-26,603.65771484375,BUY,166.0,541.8754369152884,100749.05610097779,56.20150838297559,0.7490561009777885
2025-06-27,608.380615234375,BUY,166.0,541.9567182308257,101533.13884713707,784.0827461592853,1.5331388471370737
2025-06-30,611.4032592773438,BUY,166.0,542.0380117385603,102034.97905177763,501.84020464055357,2.0349790517776274
2025-07-01,614.3264770507812,HOLD,166.0,542.1193174403211,102520.31450787,485.33545609237626,2.5203145078700038
2025-07-02,614.127685546875,HOLD,166.0,542.2006353379371,102487.39643611919,-32.9180717508134,2.48739643611919
2025-07-03,616.9117431640625,BUY,166.0,542.2819654332378,102949.63133066762,462.2348945484264,2.9496313306676165
2025-07-07,621.7738647460938,BUY,166.0,542.3633077280527,103756.82485557962,807.1935249119997,3.7568248555796164
2025-07-08,617.1403198242188,HOLD,166.0,542.4446622242119,102987.73775304452,-769.0871025350934,2.987737753044523
2025-07-09,616.8023681640625,SELL,166.0,542.5260289235456,102931.71914415792,-56.01860888660303,2.93171914415792
2025-07-10,620.5010986328125,HOLD,166.0,542.6074078278841,103545.78978087477,614.0706367168459,3.5457897808747654
2025-07-11,622.2510375976562,HOLD,166.0,542.6887989390583,103836.36104014999,290.5712592752243,3.83636104014999
2025-07-14,620.0636596679688,HOLD,166.0,542.7702022588992,103473.3377071417,-363.0233330082847,3.4733377071417055
2025-07-15,621.246826171875,HOLD,166.0,542.851617789238,103669.8247623205,196.4870551787899,3.669824762320495
2025-07-16,618.592041015625,SELL,166.0,542.9330455319065,103229.21185412565,-440.61290819484566,3.229211854125649
2025-07-17,620.66015625,SELL,166.0,543.0144854887362,103572.60042298873,343.3885688630835,3.572600422988733
2025-07-18,624.4583740234375,HOLD,166.0,543.0959376615596,104203.18602555219,630.5856025634566,4.20318602555219
2025-07-21,624.0010375976562,HOLD,166.0,543.1774020522088,104127.34964326315,-75.83638228903874,4.127349643263151
2025-07-22,625.1842651367188,SELL,166.0,543.2588786625166,104323.84689135783,196.49724809467443,4.323846891357825
2025-07-23,625.2737426757812,SELL,166.0,543.340367494316,104338.781651674,14.934760316173197,4.338781651673998
2025-07-24,630.5932006835938,BUY,166.0,543.4218685494401,105221.893182026,883.1115303520055,5.221893182026005
2025-07-25,630.802001953125,BUY,166.0,543.5033818297225,105256.63570604847,34.7425240224693,5.256635706048474
2025-07-28,633.4667358398438,BUY,166.0,543.5849073369969,105699.06305675105,442.42735070257913,5.6990630567510525
2025-07-29,633.3076782226562,BUY,166.0,543.6664450730975,105672.74103003404,-26.322026717010885,5.672741030034042
2025-07-30,631.6372680664062,HOLD,166.0,543.7479950398584,105395.5344940633,-277.2065359707485,5.395534494063293
2025-07-31,630.841796875,SELL,166.0,543.8295572391144,105263.5678384891,-131.966655574186,5.263567838489107
2025-08-01,628.475341796875,HOLD,166.0,543.9111316727002,104870.81786995396,-392.7499685351504,4.870817869953957
