entry_idx,exit_idx,entry_price,exit_price,position,pnl,return_pct,prediction,correct
45383,45443,568.47,567.07,5,-7.099999999999886,-0.24979330483578324,0.03842556929436268,False
45447,45507,566.76,567.9,5,5.599999999999932,0.1976145105512009,0.0387928126917035,True
45511,45571,568.09,567.47,5,-3.200000000000023,-0.11265820556602027,0.03624866944568624,False
45576,45636,567.24,567.72,7,3.220000000000127,0.08109442211409952,0.047831543084575656,True
45638,45698,567.6404,568.26,5,2.9979999999999563,0.10563025464713069,0.03522558777464717,True
45699,45759,568.26,568.35,5,0.35000000000015913,0.01231830500123743,0.03817055518599947,True
45762,45822,568.08,569.14,5,5.1999999999997275,0.18307280664694153,0.03596281119865957,True
45839,45899,568.52,568.7,5,0.8000000000003183,0.02814324913812419,0.03883666383319878,True
45899,45959,568.7,569.1,5,1.8999999999998862,0.06681906101634909,0.0359667805037118,True
45968,46028,569.4,569.542,-9,-1.4580000000004747,-0.028451001053750046,-0.2412414358379262,False
46054,46114,569.85,569.5995,7,-1.8934999999999174,-0.04746863209616358,0.04777490379411494,False
46127,46187,568.87,568.66,5,-1.1500000000001818,-0.04043102993654725,0.041318616537070696,False
46189,46249,568.61,569.18,5,2.7499999999996816,0.09672710645256613,0.037135853275851595,True
46375,46435,569.35,569.13,5,-1.2000000000001363,-0.042153332747875166,0.039522044923599634,False
46435,46495,569.13,571.26,5,10.549999999999978,0.3707413069070327,0.0359667805037118,True
46498,46558,571.07,569.65,5,-7.200000000000363,-0.2521582292888915,0.035495484220374386,False
46559,46619,569.6,569.911,5,1.4549999999996088,0.05108848314605368,0.037816765750622386,True
46619,46679,569.911,569.86,5,-0.3549999999996544,-0.012458085560715777,0.039122307481046205,False
46703,46763,568.4599,569.4701,-7,-7.211400000000381,-0.18122650339980964,-0.055489343609617416,False
46763,46823,569.4701,570.74,7,8.749300000000048,0.2194847455555624,0.04328958744392335,True
46825,46885,570.82,570.58,7,-1.8200000000000638,-0.0455485091622594,0.04888156958462558,False
46907,46967,570.675,570.37,5,-1.62499999999975,-0.05695010294825426,0.0348133902719225,False
46973,47033,569.88,570.5575,-9,-6.277500000000082,-0.1223941882501595,-0.06301351016813721,False
47064,47124,571.07,571.22,5,0.6499999999998863,0.02276428458857535,0.03674183768662978,True
47132,47192,571.24,571.23,9,-0.26999999999991814,-0.005251733071912139,0.05941973795094426,False
47192,47252,571.23,571.0,5,-1.250000000000091,-0.043765208409925635,0.03938225264486597,False
47255,47315,570.86,571.1,5,1.1000000000000456,0.038538345653927254,0.03488897540055802,True
47322,47382,570.9,571.131,5,1.0549999999999728,0.036959187248203636,0.037732030946910626,True
47392,47452,571.78,571.14,-9,5.5799999999998775,0.10843331351218764,-0.11249422846476077,True
47461,47521,571.29,571.12,5,-0.9499999999997953,-0.03325806508077493,0.035681951587546,False
47528,47588,570.72,570.13,7,-4.270000000000223,-0.1068825343425904,0.04299829397609363,False
47602,47662,569.59,570.1801,-9,-5.49090000000006,-0.10711213328885806,-0.06351421566042123,False
47666,47726,570.04,570.2,5,0.7000000000004093,0.024559680022468923,0.036434666256536984,True
47783,47843,570.32,570.35,-7,-0.349999999999809,-0.008767007995506507,-0.04547816494759099,False
47870,47930,570.22,570.53,5,1.449999999999727,0.050857563747316016,0.039522044923599634,True
47941,48001,570.95,574.22,-5,-16.44999999999991,-0.5762325947981403,-0.036115453239439786,False
48026,48086,574.39,574.54,5,0.6499999999998863,0.022632706001145086,0.03636651794626523,True
48094,48154,574.43,574.6,5,0.7500000000003638,0.026112842295853766,0.03482585033209374,True
48197,48257,573.85,572.65,-5,5.900000000000228,0.20562864860155886,-0.034912070690455335,True
48258,48318,572.57,571.03,-7,10.64000000000054,0.26546972422587234,-0.051019556791548376,True
48342,48402,572.23,571.07,5,-5.8999999999998405,-0.20621078936790593,0.03567573659795536,False
48416,48476,570.99,571.78,7,5.389999999999745,0.13485350006129065,0.052142041892696035,True
48484,48544,572.63,572.28,7,-2.5900000000001593,-0.06461414875225237,0.04976290297496533,False
48595,48655,572.48,572.3615,5,-0.6925000000002001,-0.02419298490777669,0.03592576474984147,False
48659,48719,572.3,572.79,5,2.3500000000000454,0.08212475974139595,0.03522558777464717,True
48741,48801,572.56,572.19,5,-1.9499999999994544,-0.06811513203854459,0.03656972775821665,False
48802,48862,571.85,572.66,5,3.949999999999727,0.13814811576461405,0.03592408708545461,True
48864,48924,572.61,573.5,-5,-4.549999999999931,-0.1589214299435892,-0.036115453239439786,False
48936,48996,573.66,573.27,7,-2.8699999999999046,-0.0714709061116317,0.04713072554948957,False
49011,49071,573.92,573.07,5,-4.349999999999545,-0.15158907164760055,0.03677844051614997,False
49076,49136,572.995,572.2,7,-5.704999999999714,-0.14223509803749756,0.044135619006061895,False
49144,49204,572.29,571.59,5,-3.599999999999659,-0.12581034091106463,0.036628352023428394,False
49226,49286,572.51,572.21,9,-2.879999999999591,-0.05589422018828571,0.06718254667663069,False
49286,49346,572.21,571.32,5,-4.549999999999931,-0.15903252302476123,0.041192577142318686,False
49356,49416,571.21,570.99,5,-1.2000000000001363,-0.04201607114721858,0.0396166212037738,False
49416,49476,570.99,571.0,5,-0.05000000000004548,-0.0017513441566418145,0.03641172883350209,True
49476,49536,571.0,571.02,5,-9.0951551845464e-14,-3.185693584779825e-15,0.03966670847928446,True
49536,49596,571.02,570.8,5,-1.2000000000001363,-0.04203005148681784,0.03635186919715872,False
49597,49657,570.85,570.06,5,-4.050000000000386,-0.14189366733819345,0.0359667805037118,False
49675,49735,570.11,570.91,7,5.459999999999681,0.13681570223289444,0.04431162827206483,True
49740,49800,571.4,571.33,-5,0.24999999999968164,0.00875043752186495,-0.03902917441223102,True
49807,49867,571.22,571.29,5,0.24999999999968164,0.008753194916133246,0.03545046673661688,True
49875,49935,571.51,571.67,5,0.6999999999998409,0.024496509247426673,0.039649886089502005,True
49955,50015,571.08,570.91,-7,1.0500000000005094,0.026266022273599626,-0.05224224751949776,True
50019,50079,570.17,570.34,-5,-0.9500000000003638,-0.033323394777009095,-0.04025919177238915,False
50103,50163,571.575,573.6,5,10.024999999999887,0.3507851113152215,0.0374889102842867,True
50181,50241,573.18,573.07,5,-0.6499999999994998,-0.02268048431555532,0.039522044923599634,False
50241,50301,573.07,572.89,5,-1.0000000000003182,-0.03489975046679526,0.0348133902719225,False
50301,50361,572.89,573.25,5,1.7000000000000681,0.05934821693519064,0.0359667805037118,True
50363,50423,573.1,573.87,5,3.749999999999909,0.13086721340079946,0.03789175073411054,True
50428,50488,574.16,573.65,-5,2.4499999999999544,0.08534206492963477,-0.036115453239439786,True
50489,50549,573.61,573.29,5,-1.7000000000002502,-0.059273722564120224,0.0359667805037118,False
50549,50609,573.29,567.24,7,-42.48999999999968,-1.0588009558861928,0.053314425887611636,False
50609,50669,567.24,566.24,-9,8.82,0.17276637754742263,-0.15350386387135348,True
50682,50742,568.19,568.8201,9,5.490899999999733,0.10737605378482026,0.1044720487194794,True
50743,50803,567.69,567.17,9,-4.860000000000859,-0.09512233789569931,0.21191412200884396,False
50814,50874,567.83,570.54,-5,-13.649999999999613,-0.4807776975503096,-0.035676921684920496,False
50874,50934,570.54,569.39,-5,5.649999999999887,0.19805798015914353,-0.03566529356098832,True
50967,51027,568.75,568.62,5,-0.7499999999999772,-0.026373626373625576,0.040050019502752596,False
51027,51087,568.62,567.401,5,-6.195000000000254,-0.21789595863670833,0.04216985764092448,False
51093,51153,567.64,567.85,5,0.9500000000001819,0.03347191882179487,0.035194745973339124,True
51180,51240,567.6,567.94,5,1.600000000000159,0.05637773079634105,0.03843692639064535,True
51244,51304,567.69,567.4,5,-1.5500000000003866,-0.05460726805123875,0.035942802258756,False
51304,51364,567.4,568.298,5,4.390000000000123,0.15474092351075514,0.035132038922943316,True
51380,51440,567.59,568.025,5,2.074999999999727,0.07311615778994439,0.03635186919715872,True
51447,51507,568.1306,569.47,-7,-9.515800000000482,-0.23927596929298808,-0.04801025904685553,False
51510,51570,569.53,569.02,7,-3.7099999999999365,-0.09305918915596911,0.04560607057110072,False
51593,51653,568.85,568.1474,9,-6.503400000000674,-0.1270282148193856,0.06836835735013277,False
51661,51721,568.91,568.84,5,-0.4499999999996817,-0.015819725439865068,0.03936914647756896,False
51801,51861,569.35,569.9,5,2.6499999999997725,0.09308860981820577,0.036594249469412844,True
51878,51938,569.52,569.69,5,0.7500000000003638,0.0263379688158577,0.039522044923599634,True
51941,52001,566.26,566.88,9,5.400000000000041,0.10595839367075276,0.2453761660407201,True
52001,52061,566.88,568.01,5,5.549999999999978,0.19580863674851742,0.0359667805037118,True
52070,52130,566.2,567.25,9,9.269999999999591,0.18191451783821166,0.6233261902326088,True
52138,52198,567.35,569.685,7,16.20499999999946,0.40803736670484225,0.05720697805815363,True
52198,52258,569.685,566.98,7,-19.07499999999949,-0.4783345181986409,0.04740749907143707,False
52286,52346,568.04,568.24,5,0.9000000000002274,0.031687909302169824,0.03617313578678006,True
52346,52406,568.24,566.95,5,-6.549999999999818,-0.2305363930733429,0.041476719922702104,False
52472,52532,567.06,566.56,5,-2.6,-0.09170105456212747,0.03874415056151469,False
52545,52605,567.6601,567.45,5,-1.1505000000000563,-0.04053482004460261,0.03691662285936092,False
52607,52667,567.45,567.53,5,0.29999999999963617,0.010573618821028679,0.035091994158027794,True
52751,52811,568.24,569.37,-9,-10.349999999999959,-0.2023792763620997,-0.060317775632075576,False
52823,52883,569.52,569.39,-5,0.5499999999999773,0.019314510464952146,-0.036115453239439786,True
52885,52945,569.3,572.76,5,17.20000000000018,0.6042508343579899,0.039522044923599634,True
52975,53035,571.54,568.39,9,-28.529999999999795,-0.5546418448402521,0.10088573898033232,False
53035,53095,568.39,569.04,-7,-4.689999999999841,-0.11787680993683516,-0.05118752803469998,False
53112,53172,569.96,570.94,5,4.800000000000091,0.16843287248228264,0.03804449341527211,True
53174,53234,571.22,570.55,7,-4.83000000000051,-0.12079408984280537,0.04560607057110072,False
53237,53297,570.2387,571.5,7,8.689100000000039,0.21768077122790958,0.04391492703277424,True
53302,53362,571.2699,572.75,5,7.300499999999966,0.25558847052855277,0.035598181091126786,True
53364,53424,572.82,572.6,5,-1.2000000000001363,-0.04189797842254586,0.03488547969988266,False
53425,53485,572.61,572.38,5,-1.250000000000091,-0.04365973350098989,0.04074576110094876,False
53485,53545,572.38,570.73,5,-8.349999999999886,-0.29176421258604024,0.03636651794626523,False
53545,53605,570.73,570.25,7,-3.5000000000001275,-0.0876070996793612,0.04613993506133728,False
53640,53700,570.15,570.87,5,3.5000000000001363,0.1227747084100723,0.03647103056577343,True
53706,53766,570.95,571.445,-5,-2.575000000000023,-0.09020054295472538,-0.03804102577168612,False
53766,53826,571.445,571.515,-7,-0.6299999999995544,-0.015749547200506843,-0.049068994872155325,False
53874,53934,571.665,570.99,5,-3.4749999999997727,-0.1215746984685007,0.03545046673661688,False
54000,54060,570.37,569.55,5,-4.20000000000025,-0.14727282290443922,0.0400629883013891,False
54062,54122,568.94,567.4667,-5,7.266500000000542,0.25543994094282496,-0.04207697913427544,True
54141,54201,567.92,568.09,-7,-1.3300000000005092,-0.03345541625582349,-0.042980451260784897,False
54206,54266,567.85,567.52,7,-2.4500000000002866,-0.06163599542133326,0.04931823575112035,False
54267,54327,567.52,567.7,7,1.1200000000004458,0.028192839018900424,0.04846987944421496,True
54374,54434,569.73,569.94,-9,-2.070000000000327,-0.040369999824484644,-0.08285139238408643,False
54465,54525,570.16,569.8,-5,1.7000000000000681,0.059632383892243165,-0.0348819776968611,True
54529,54589,569.7,569.82,5,0.5000000000000228,0.0175530981218193,0.0359667805037118,True
54593,54653,570.6201,571.9601,-7,-9.520000000000223,-0.23833720543668754,-0.04329367499793345,False
54658,54718,572.05,572.18,-5,-0.7499999999999772,-0.0262214841360013,-0.035666666080714095,False
54726,54786,571.4998,570.86,5,-3.299000000000183,-0.11545060908158437,0.038976245282888525,False
54942,55002,573.41,573.1,5,-1.6499999999997272,-0.057550443835989167,0.041036902475589186,False
55007,55067,572.89,572.78,5,-0.6500000000000682,-0.02269196529875083,0.03522558777464717,False
55067,55127,572.78,571.88,8,-7.359999999999818,-0.1606201333845416,0.1353763111433885,False
55127,55187,571.88,572.87,5,4.850000000000046,0.16961600335734928,0.03994430962252866,True
55191,55251,572.89,573.05,-5,-0.8999999999998408,-0.03141964425979999,-0.03586225575395823,False
55256,55316,572.97,573.49,5,2.499999999999909,0.08726460373143127,0.0353729951796893,True
55361,55421,573.6,575.3,5,8.39999999999966,0.29288702928869104,0.03545046673661688,True
55422,55482,575.365,576.545,7,8.11999999999965,0.20161115118228426,0.052590068752856704,True
55506,55566,576.15,576.33,5,0.8000000000003183,0.027770545864803205,0.04221908846303104,True
55589,55649,575.715,576.29,-5,-2.974999999999659,-0.1033497477050158,-0.038883287943192346,False
55689,55749,577.4,576.33,-5,5.249999999999682,0.18184967093867965,-0.03501857923865159,True
55749,55809,576.33,576.8,5,2.249999999999568,0.07808026651396137,0.03502138149757683,True
55813,55873,576.61,577.05,5,2.0999999999997043,0.07283952758362512,0.04070962145085916,True
55883,55943,576.31,576.35,7,0.14000000000054114,0.0034703544967252535,0.043981350668281016,True
55943,56003,576.35,576.51,5,0.6999999999998409,0.024290795523547876,0.03636651794626523,True
56026,56086,576.91,575.77,-5,5.599999999999932,0.1941377337886302,-0.035458872416908004,True
56088,56148,575.34,576.17,5,4.049999999999637,0.14078631765563446,0.03629217546494407,True
56153,56213,576.06,576.08,-5,-0.20000000000047752,-0.00694372114017559,-0.038459387794115694,False
56219,56279,576.28,577.495,7,8.365000000000222,0.20736447560214338,0.04880013174979532,True
56304,56364,576.28,576.37,-8,-0.8800000000002547,-0.01908794336087177,-0.07248372992547276,False
56371,56431,575.3021,575.11,5,-1.0604999999999107,-0.03686758661231763,0.03780989432509327,False
56494,56554,576.34,576.3915,7,0.22049999999943337,0.005465523822729474,0.052590068752856704,True
56576,56636,576.26,576.8,5,2.599999999999818,0.09023704577794114,0.04014564296540077,True
56652,56712,576.1,575.9,-8,1.4400000000003639,0.031244575594522737,-0.1318899334044236,True
56712,56772,575.9,575.91,5,-0.05000000000004548,-0.0017364125716285979,0.04094948296033781,True
56793,56853,576.6565,576.83,-7,-1.3544999999999299,-0.033555504880286614,-0.056684285048596086,False
56868,56928,576.985,579.15,5,10.724999999999818,0.3717600977495019,0.03486950024644501,True
56956,57016,579.57,579.02,5,-2.850000000000341,-0.09834877581656541,0.03482322947795103,False
57042,57102,578.5249,579.0101,7,3.256399999999744,0.08041140493692897,0.049348655548983246,True
57159,57219,578.8,580.0898,7,8.888600000000096,0.21938493434692707,0.0554439020275829,True
57241,57301,579.61,579.03,5,-3.0000000000002047,-0.10351788271424595,0.0354866219049979,False
57304,57364,579.1,578.42,5,-3.5000000000003184,-0.12087722327751058,0.03697569110409802,False
57364,57424,578.42,580.16,5,8.600000000000046,0.2973617786383613,0.03636651794626523,True
57477,57537,580.93,580.53,-5,1.8999999999998862,0.06541235604977834,-0.03696221302029387,True
57548,57608,580.4,580.9,5,2.4,0.08270158511371467,0.03836256676026938,True
57615,57675,581.07,582.9836,-5,-9.66799999999987,-0.3327654155265241,-0.03803108897697246,False
57676,57736,582.98,582.67,5,-1.6500000000002957,-0.05660571546194709,0.040982396569597776,False
57909,57969,583.66,584.27,5,2.950000000000068,0.10108624884350711,0.03522558777464717,True
58027,58087,584.65,584.7701,5,0.5004999999998972,0.01712135465662866,0.03869798154889421,True
58097,58157,584.6699,584.65,5,-0.1995000000000346,-0.006824363628092864,0.0358631628157154,False
58159,58219,584.5,583.85,5,-3.3499999999998864,-0.114627887082973,0.039522044923599634,False
58221,58281,584.0,584.05,5,0.14999999999977262,0.005136986301362076,0.03636651794626523,True
58293,58353,584.43,584.45,-5,-0.20000000000047752,-0.006844275618995518,-0.036515190681993215,False
58380,58440,584.32,584.45,5,0.5499999999999773,0.018825301204818498,0.0373915577219048,True
58469,58529,584.19,581.9527,5,-11.286500000000023,-0.386398260839796,0.041361371124131664,False
58545,58605,582.32,582.15,5,-0.9500000000003638,-0.03262810825664115,0.03518024115163404,False
58658,58718,581.2001,580.629,-7,3.857700000000009,0.09482104356141735,-0.0452636641381318,True
58726,58786,580.7199,579.54,5,-5.9995000000004435,-0.2066228486401256,0.03756445083917953,False
58834,58894,579.43,579.71,5,1.300000000000432,0.04487168424142458,0.042369973472560774,True
58909,58969,579.5,579.918,5,1.9900000000000317,0.06867989646246873,0.039522044923599634,True
58991,59051,579.8,580.04,5,1.1000000000000456,0.03794411866160902,0.03717524355863513,True
59058,59118,579.85,580.22,5,1.7500000000000226,0.06036043804432258,0.0359667805037118,True
59142,59202,580.09,580.07,5,-0.19999999999990908,-0.006895481735589617,0.03619136333273913,False
59206,59266,579.75,580.81,8,8.319999999999563,0.1793876670978776,0.06195762114408718,True
59387,59447,581.0,581.29,-5,-1.5499999999998182,-0.053356282271938664,-0.03656247557774044,False
59463,59523,581.64,582.43,-5,-4.049999999999818,-0.1392613988033773,-0.03656247557774044,False
59606,59666,582.18,582.0,5,-0.9999999999997499,-0.03435363633239719,0.039645445344903815,False
59670,59730,582.0,581.71,5,-1.5499999999998182,-0.05326460481099031,0.0359667805037118,False
59730,59790,581.71,584.25,8,20.15999999999971,0.43320554915679005,0.05888623302483776,True
59905,59965,584.7,585.18,5,2.2999999999995224,0.07867282367024192,0.04290810799672007,True
59983,60043,585.49,584.06,-5,7.050000000000319,0.24082392525919552,-0.038607983697019364,True
60068,60128,584.28,583.75,5,-2.7499999999998637,-0.09413294995549613,0.0378578648816606,False
60142,60202,584.29,584.23,5,-0.3999999999997272,-0.013691831111253905,0.03910830184140432,False
60211,60271,584.41,584.6541,5,1.1205000000000156,0.03834636642083522,0.03819244696175501,True
60285,60345,584.19,583.12,5,-5.45000000000025,-0.18658313220014888,0.03522558777464717,False
60416,60476,582.66,582.58,5,-0.49999999999963624,-0.01716266776506492,0.037569210368915376,False
60483,60543,582.47,583.63,5,5.699999999999841,0.19571823441550093,0.03522558777464717,True
60613,60673,583.56,583.82,5,1.200000000000523,0.04112687641375431,0.03836256676026938,True
60679,60739,583.57,584.43,5,4.1999999999995,0.14394160083621502,0.039522044923599634,True
60742,60802,584.35,583.3201,-5,5.049499999999989,0.17282450586121295,-0.03586225575395823,True
60844,60904,583.72,583.91,5,0.8499999999997044,0.029123552388121168,0.03529444662190669,True
60952,61012,584.96,584.8,-5,0.7000000000004093,0.02393326039388708,-0.03656247557774044,True
61018,61078,584.5901,584.85,5,1.1995000000000802,0.04103730117906821,0.03522558777464717,True
61129,61189,584.2036,584.67,7,3.1247999999993543,0.07641171673709435,0.04299829397609363,True
61193,61253,584.6,584.79,5,0.8499999999997044,0.02907971262400631,0.036226840818918124,True
61253,61313,584.79,583.52,8,-10.319999999999855,-0.22059200738726412,0.06990767292148457,False
61313,61373,583.52,582.75,5,-3.949999999999909,-0.1353852481491606,0.03636651794626523,False
61373,61433,582.75,583.31,5,2.699999999999727,0.09266409266408329,0.0359667805037118,True
61450,61510,583.6,584.75,-5,-5.849999999999886,-0.20047978067168903,-0.04020985899470033,False
61513,61573,584.63,581.25,5,-16.99999999999998,-0.5815644082582139,0.03545046673661688,False
61582,61642,580.78,582.1187,5,6.593500000000086,0.22705671682909492,0.036706330652949024,True
61761,61821,582.6801,582.94,5,1.1995000000000802,0.041171819665716404,0.03659110077529256,True
61853,61913,583.67,583.96,7,1.890000000000541,0.04625901622493486,0.058252294559907936,True
61933,61993,583.96,583.57,8,-3.279999999999891,-0.07021028837591381,0.0625364172808164,False
61993,62053,583.57,581.44,8,-17.199999999999964,-0.36842195452130766,0.07936591198613663,False
62060,62120,580.91,581.04,5,0.5499999999999773,0.018935807612193878,0.03548360149539388,True
62133,62193,581.4,581.21,-5,0.8499999999997044,0.029239766081861174,-0.03586225575395823,True
62203,62263,580.69,581.1108,7,2.8055999999998993,0.06902133668566457,0.04936246784392971,True
62290,62350,581.67,582.01,-5,-1.8000000000001593,-0.06189076280365704,-0.034977064785877206,False
62402,62462,581.89,582.68,5,3.849999999999818,0.13232741583460167,0.03664863314046803,True
62468,62528,582.46,584.1501,5,8.35049999999958,0.2867321361123366,0.035598181091126786,True
62528,62588,584.1501,583.16,5,-5.05049999999992,-0.17291788531748675,0.03545046673661688,False
62651,62711,583.14,582.93,5,-1.1500000000001818,-0.039441643516143016,0.03632382452800804,False
62711,62771,582.93,582.63,5,-1.5999999999997727,-0.054895098896943814,0.0373915577219048,False
62771,62831,582.63,582.59,5,-0.29999999999981813,-0.010298130889237358,0.03798781684103781,False
62831,62891,582.59,582.18,5,-2.1500000000004094,-0.07380833862580577,0.03495775131185461,False
62898,62958,582.25,582.12,5,-0.7499999999999772,-0.02576212966938522,0.0359667805037118,False
62961,63021,582.03,581.27,5,-3.8999999999999546,-0.13401371063347095,0.03625435546595911,False
63045,63105,581.28,580.4601,5,-4.199499999999807,-0.14449146710706742,0.042159145906452554,False
63173,63233,578.87,577.6099,7,-8.960699999999761,-0.22113773386079186,0.052019970810836584,False
63242,63302,576.92,575.0501,-5,9.24949999999958,0.32065104347221735,-0.03794402791965578,True
63324,63384,576.33,577.3699,5,5.099499999999944,0.17696458626134137,0.0372809701616137,True
63391,63451,577.65,578.77,5,5.500000000000023,0.19042672898814242,0.03503460011881011,True
63486,63546,578.6,578.43,5,-0.9500000000003638,-0.03283788454892374,0.0395056886688746,False
63546,63606,578.43,580.92,5,12.350000000000046,0.42701796241550566,0.0359667805037118,True
63687,63747,580.55,580.86,5,1.4500000000002955,0.04995263112566688,0.0359667805037118,True
63747,63807,580.86,580.78,-7,0.4200000000002865,0.010329511414117159,-0.04942863947082536,True
63809,63869,580.66,579.41,5,-6.35,-0.21871663279716186,0.03482585033209374,False
63910,63970,578.8499,577.2699,5,-8.000000000000204,-0.276410171272387,0.0407940326447748,False
63972,64032,577.82,578.7172,-5,-4.58599999999999,-0.1587345540133602,-0.04162833664011186,False
64034,64094,578.9,578.82,5,-0.49999999999963624,-0.01727414061149201,0.03881356334658354,False
64098,64158,578.1875,578.6605,-5,-2.464999999999782,-0.08526645768024324,-0.0415497081473271,False
64179,64239,579.405,579.62,7,1.365000000000223,0.03365521526394005,0.04888156958462558,True
64259,64319,579.41,579.28,5,-0.7499999999999772,-0.025888403721025778,0.03502138149757683,False
64319,64379,579.28,580.13,8,6.640000000000182,0.1432813147355377,0.05904124221833673,True
64470,64530,581.2,581.6799,-5,-2.499499999999648,-0.08601169993116477,-0.03696221302029387,False
64569,64629,582.5,584.13,5,8.049999999999978,0.27639484978540696,0.03632498646530443,True
64629,64689,584.13,582.65,5,-7.500000000000091,-0.25679215243182474,0.034819098959330844,False
64690,64750,582.62,582.3534,-8,1.9728000000003159,0.04232604442004042,-0.06214622165791806,True
64765,64825,582.2,579.91,5,-11.550000000000386,-0.3967708691171552,0.03661961946090863,False
64825,64885,579.91,580.41,-8,-4.16,-0.08966908658240072,-0.05933261488875698,False
64904,64964,579.995,578.84,5,-5.874999999999863,-0.20258795334442067,0.03537493307771071,False
64974,65034,578.65,578.74,7,0.4900000000002228,0.012097122612983987,0.045503413877129556,True
65034,65094,578.74,578.52,5,-1.2000000000001363,-0.041469399039296966,0.040224703134531255,False
65095,65155,578.51,582.0,5,17.350000000000044,0.5998167706694799,0.03522558777464717,True
65155,65215,582.0,582.39,7,2.5899999999999044,0.06357388316150968,0.04502165776452419,True
65259,65319,582.5,581.8,5,-3.6000000000002275,-0.1236051502146001,0.0359667805037118,False
65319,65379,581.8,582.25,5,2.1500000000002273,0.07390855964249664,0.0359667805037118,True
65381,65441,582.49,581.745,-5,3.6250000000000226,0.1244656560627658,-0.03669234795948668,True
65461,65521,581.77,581.6738,5,-0.5809999999997671,-0.0199735290578671,0.04236685954194002,False
65535,65595,581.22,581.42,5,0.899999999999659,0.030969340353038742,0.03883679952912181,True
65601,65661,580.79,581.5305,5,3.6024999999999863,0.12405516623908766,0.04075444915461156,True
65705,65765,581.31,581.3,5,-0.14999999999995453,-0.005160757599214001,0.039522044923599634,False
65785,65845,581.39,581.09,5,-1.5999999999997727,-0.055040506372650816,0.03552336114538953,False
65852,65912,581.03,580.62,5,-2.149999999999841,-0.07400650568816898,0.03534570849837896,False
65912,65972,580.62,581.47,8,6.640000000000182,0.14295063897213717,0.059390048062534395,True
65983,66043,580.69,580.43,5,-1.400000000000523,-0.048218498682619744,0.03494894945381073,False
66046,66106,580.15,579.9794,5,-0.9529999999996107,-0.03285357235196452,0.040663324088185314,False
66111,66171,579.9,578.69,5,-6.149999999999613,-0.21210553543713098,0.03635186919715872,False
66191,66251,579.89,581.26,5,6.750000000000023,0.23280277293969628,0.039590454466591415,True
66253,66313,581.43,581.37,5,-0.3999999999997272,-0.013759179952865425,0.035460632960057706,False
66315,66375,581.83,582.1,-8,-2.3199999999998546,-0.04984273756939,-0.06466841736977015,False
66380,66440,582.4,581.83,7,-4.129999999999555,-0.10130494505493413,0.04480786786203136,False
66481,66541,582.59,582.52,5,-0.45000000000025014,-0.015448256921685923,0.03744843304698901,False
66545,66605,582.18,582.51,-7,-2.4500000000002866,-0.06011886358171716,-0.046118015884617565,False
66612,66672,582.33,582.93,5,2.899999999999545,0.09959988322770748,0.03721628269760834,True
66705,66765,582.75,582.71,5,-0.29999999999981813,-0.010296010296004054,0.03891810120397587,False
66766,66826,582.83,582.14,5,-3.550000000000273,-0.12181939845238828,0.0353752370345584,False
66826,66886,582.14,581.83,5,-1.6499999999997272,-0.056687394784750315,0.04196747146795228,False
66889,66949,583.06,581.04,-8,15.999999999999854,0.343017871231088,-0.5286647319793509,True
66961,67021,581.24,582.81,5,7.749999999999682,0.2666712545592073,0.03482585033209374,True
67021,67081,582.81,581.645,7,-8.294999999999746,-0.2033252689555711,0.05056110568403469,False
67097,67157,582.84,582.35,7,-3.570000000000064,-0.0875025736051076,0.04560607057110072,False
67166,67226,582.27,580.69,5,-7.999999999999636,-0.2747866110223654,0.040631398949396706,False
67242,67302,580.68,581.3,7,4.200000000000031,0.1033271337053118,0.04362519975238345,True
67307,67367,580.59,580.4,-8,1.3600000000004366,0.029280559430933117,-0.06758638097984732,True
67371,67431,580.1,579.24,-8,6.720000000000109,0.14480262023789237,-0.10051127785630658,True
67432,67492,579.15,578.06,5,-5.550000000000159,-0.19166019166019713,0.0359667805037118,False
67492,67552,578.06,577.9807,7,-0.6950999999999249,-0.01717814759713339,0.047303938351979866,False
67552,67612,577.9807,575.15,5,-14.253499999999894,-0.49321716105745034,0.0359667805037118,False
67612,67672,575.15,575.8,7,4.40999999999984,0.10953664261496604,0.04632758532875895,True
67672,67732,575.8,576.48,-5,-3.5000000000003184,-0.12156998957972623,-0.0348819776968611,False
67732,67792,576.48,576.07,-5,1.9499999999998407,0.06765195670274218,-0.036115453239439786,True
67792,67852,576.07,573.56,8,-20.240000000000837,-0.43918273820891635,0.09739888996279765,False
67882,67942,571.97,571.01,-7,6.580000000000254,0.16434428379111427,-0.04561222874366634,True
67996,68056,571.81,571.75,7,-0.559999999999618,-0.013990661233617013,0.048310834626190215,False
68070,68130,570.83,569.9775,5,-4.362500000000386,-0.15284760786925658,0.03630227491237574,False
68136,68196,570.0,570.82,5,4.0000000000002505,0.14035087719299125,0.03646411023657682,True
68204,68264,571.9,568.95,5,-14.849999999999659,-0.5193215597132247,0.03537066180804161,False
68267,68327,568.84,569.24,5,1.8999999999998862,0.06680261584979558,0.03632382452800804,True
68329,68389,569.52,569.5,-9,-1.637127933218352e-13,-3.1939721816780445e-15,-0.0822768825670651,True
68406,68466,569.34,570.55,5,5.949999999999614,0.20901394597251602,0.0359667805037118,True
68522,68582,571.42,571.4,-5,-9.0951551845464e-14,-3.183352064872213e-15,-0.03756070431596741,True
