entry_idx,exit_idx,entry_time,exit_time,entry_price,exit_price,position,pnl,return_pct,prediction,correct
34939,34999,2024-09-03 15:16:00+00:00,2024-09-03 16:16:00+00:00,556.34,556.2,7,-1.1199999999999044,-0.02516446777150418,0.03961083148686805,False
35489,35549,2024-09-04 09:52:00+00:00,2024-09-04 11:33:00+00:00,550.2,550.06,7,-1.1200000000007002,-0.025445292620883322,0.03820240281244977,False
35554,35614,2024-09-04 11:39:00+00:00,2024-09-04 12:42:00+00:00,550.0,550.1,5,0.40000000000011365,0.018181818181822317,0.03561774976706269,True
35619,35679,2024-09-04 12:47:00+00:00,2024-09-04 13:47:00+00:00,550.65,551.6871,5,5.085500000000048,0.18834105148461083,0.03328163351360265,True
35679,35739,2024-09-04 13:47:00+00:00,2024-09-04 14:47:00+00:00,551.6871,553.11,-11,-15.871900000000297,-0.25791793935367113,-0.12304426443637077,False
35740,35800,2024-09-04 14:48:00+00:00,2024-09-04 15:48:00+00:00,552.79,551.95,-5,4.099999999999591,0.15195643915409435,-0.03369620467705062,True
36262,36322,2024-09-05 09:45:00+00:00,2024-09-05 11:28:00+00:00,551.11,551.48,5,1.7500000000000226,0.06713723213151722,0.03269938096098405,True
36339,36399,2024-09-05 11:46:00+00:00,2024-09-05 12:46:00+00:00,551.1,550.08,5,-5.199999999999909,-0.18508437670113986,0.03179078373259489,False
36407,36467,2024-09-05 12:54:00+00:00,2024-09-05 13:54:00+00:00,550.1,551.8,5,8.39999999999966,0.3090347209598131,0.03130933321286513,True
36473,36533,2024-09-05 14:00:00+00:00,2024-09-05 15:00:00+00:00,552.75,550.04,-11,29.5900000000004,0.4902758932609745,-0.3684374003162327,True
36533,36593,2024-09-05 15:00:00+00:00,2024-09-05 16:00:00+00:00,550.04,547.61,-11,26.50999999999945,0.4417860519234874,-0.11927826275490862,True
37062,37122,2024-09-06 09:45:00+00:00,2024-09-06 11:29:00+00:00,545.76,546.12,7,2.3800000000000954,0.06596306068601833,0.03820240281244977,True
37142,37202,2024-09-06 11:49:00+00:00,2024-09-06 12:50:00+00:00,546.56,550.05,-5,-17.550000000000047,-0.6385392271662781,-0.03085420963812504,False
37204,37264,2024-09-06 12:52:00+00:00,2024-09-06 13:52:00+00:00,550.02,549.32,9,-6.479999999999386,-0.12726809934182973,0.0521554416512177,False
37264,37324,2024-09-06 13:52:00+00:00,2024-09-06 14:52:00+00:00,549.32,542.55,-9,60.75000000000087,1.2324328260394841,-0.04377795078709848,True
37324,37384,2024-09-06 14:52:00+00:00,2024-09-06 15:52:00+00:00,542.55,540.52,-11,22.1099999999997,0.37415906368076174,-0.15100344698645263,True
37927,37987,2024-09-09 10:42:00+00:00,2024-09-09 11:46:00+00:00,543.98,544.03,7,0.20999999999968166,0.00919151439390318,0.03843692639064535,True
37987,38047,2024-09-09 11:46:00+00:00,2024-09-09 12:48:00+00:00,544.03,543.65,5,-1.9999999999999774,-0.06984908920463861,0.03632382452800804,False
38048,38108,2024-09-09 12:49:00+00:00,2024-09-09 13:50:00+00:00,543.63,545.2,5,7.7500000000002505,0.2887993672166823,0.0348133902719225,True
38108,38168,2024-09-09 13:50:00+00:00,2024-09-09 14:50:00+00:00,545.2,544.04,-5,5.70000000000041,0.21276595744682353,-0.030071544508867128,True
38177,38237,2024-09-09 14:59:00+00:00,2024-09-09 15:59:00+00:00,543.31,545.99,7,18.620000000000445,0.4932727172332672,0.04239885313573609,True
38713,38773,2024-09-10 09:45:00+00:00,2024-09-10 11:18:00+00:00,546.04,546.27,7,1.4700000000001274,0.04212145630357084,0.03866779412008017,True
38775,38835,2024-09-10 11:20:00+00:00,2024-09-10 12:26:00+00:00,546.24,547.7814,5,7.606999999999767,0.28218365553601954,0.0332951914715685,True
38835,38895,2024-09-10 12:26:00+00:00,2024-09-10 13:27:00+00:00,547.7814,548.35,11,6.034600000000664,0.10380053064964609,0.06630611318215916,True
38909,38969,2024-09-10 13:41:00+00:00,2024-09-10 14:41:00+00:00,548.17,546.78,5,-7.049999999999931,-0.2535709725085259,0.031916613851734464,False
38978,39038,2024-09-10 14:50:00+00:00,2024-09-10 15:50:00+00:00,546.1,545.171,5,-4.744999999999868,-0.1701153634865361,0.03403602945784626,False
39490,39550,2024-09-11 09:45:00+00:00,2024-09-11 11:46:00+00:00,547.0,548.23,5,6.050000000000091,0.2248628884826359,0.03595213175460529,True
39550,39610,2024-09-11 11:46:00+00:00,2024-09-11 12:47:00+00:00,548.23,547.5,-5,3.550000000000091,0.13315579227696736,-0.0348819776968611,True
39610,39670,2024-09-11 12:47:00+00:00,2024-09-11 13:47:00+00:00,547.5,545.545,-11,21.28500000000045,0.3570776255707837,-0.11997995303901972,True
39670,39730,2024-09-11 13:47:00+00:00,2024-09-11 14:47:00+00:00,545.545,540.1,7,-38.254999999999555,-0.9980844843230049,0.0420130096403276,False
39730,39790,2024-09-11 14:47:00+00:00,2024-09-11 15:47:00+00:00,540.1,544.7,-9,-41.5800000000002,-0.8516941307165382,-0.04563832002612301,False
40292,40352,2024-09-12 10:21:00+00:00,2024-09-12 11:58:00+00:00,555.56,555.93,5,1.7500000000000226,0.06659946720426319,0.03492497250079065,True
40353,40413,2024-09-12 12:00:00+00:00,2024-09-12 13:00:00+00:00,556.08,555.14,-11,10.1200000000006,0.16904042583801873,-0.09953465325726149,True
40413,40473,2024-09-12 13:00:00+00:00,2024-09-12 14:00:00+00:00,555.14,553.583,9,-14.193000000000147,-0.2804697914039731,0.054549221537445756,False
40473,40533,2024-09-12 14:00:00+00:00,2024-09-12 15:00:00+00:00,553.583,554.21,-9,-5.823000000000597,-0.11326214858477708,-0.05666397175078346,False
40533,40593,2024-09-12 15:00:00+00:00,2024-09-12 16:00:00+00:00,554.21,554.49,-11,-3.2999999999997,-0.050522365168433024,-0.0617133474616276,False
41056,41116,2024-09-13 09:47:00+00:00,2024-09-13 11:40:00+00:00,560.44,559.84,-5,2.9000000000001136,0.10705873956177694,-0.030368320275367473,True
41116,41176,2024-09-13 11:40:00+00:00,2024-09-13 12:51:00+00:00,559.84,560.1019,5,1.2094999999998437,0.04678122320662488,0.03638689449822222,True
41176,41236,2024-09-13 12:51:00+00:00,2024-09-13 13:51:00+00:00,560.1019,561.165,5,5.215499999999816,0.18980474802887887,0.033662320460810226,True
41236,41296,2024-09-13 13:51:00+00:00,2024-09-13 14:51:00+00:00,561.165,561.781,9,5.363999999999869,0.10977163579339153,0.05328806419120793,True
41301,41361,2024-09-13 14:56:00+00:00,2024-09-13 15:56:00+00:00,562.03,562.685,5,3.1749999999998635,0.11654182161094119,0.034079836222672015,True
41781,41841,2024-09-16 10:09:00+00:00,2024-09-16 11:58:00+00:00,562.0,561.71,5,-1.5499999999998182,-0.05160142348753801,0.030571530365800157,False
41841,41901,2024-09-16 11:58:00+00:00,2024-09-16 13:02:00+00:00,561.71,561.58,5,-0.7499999999999772,-0.023143615032667292,0.03502138149757683,False
